user_played,instrument_name,velocity,pitch,start (s),end (s)
True,flute,76,79,31.428519047619005,31.698756692460275
False,flute,78,81,31.714232857142814,31.984470501984084
True,flute,80,83,31.999946666666624,32.81304054960314
False,flute,86,81,32.85708809523806,33.127325740079336
True,flute,88,79,33.142801904761875,33.68446766865077
False,flute,92,81,33.7142295238095,33.98446716865077
False,flute,94,83,33.999943333333306,34.27018097817457
False,flute,96,84,34.28565714285711,35.09875102579362
True,flute,96,79,35.142798571428536,35.4130362162698
True,flute,96,76,35.42851238095234,35.97017814484123
True,flute,96,79,35.99993999999996,36.270177644841226
False,flute,96,84,36.285653809523765,36.55589145436503
False,flute,96,85,36.57136761904757,37.38446150198408
True,flute,96,80,37.428509047618995,37.69874669246026
False,flute,96,85,37.7142228571428,38.52731674007931
False,flute,96,78,38.571364285714225,38.84160193055549
True,flute,96,78,38.85707809523803,39.94160009722216
True,flute,96,71,39.99993333333327,40.270170978174534
False,flute,96,73,40.28564714285707,40.55588478769834
False,flute,96,74,40.57136095238088,40.841598597222145
True,flute,96,76,40.857074761904684,41.12731240674595
True,flute,96,78,41.14278857142849,41.955882454364996
False,flute,96,74,41.999929999999914,42.27016764484118
True,flute,96,78,42.28564380952372,43.098737692460226
True,flute,96,74,43.14278523809514,43.41302288293641
True,flute,96,78,43.42849904761895,44.241592930555456
True,flute,96,71,44.28564047619037,44.55587812103164
False,flute,96,74,44.57135428571418,44.841591930555445
True,flute,96,71,44.857068095237985,45.12730574007925
False,flute,96,66,45.14278190476179,45.41301954960306
False,flute,96,74,45.428495714285596,45.69873335912686
False,flute,96,71,45.7142095238094,46.79873152579353
True,flute,96,76,47.14277857142845,47.41301621626972
False,flute,96,74,47.42849238095226,47.69873002579352
True,flute,96,73,47.71420619047606,47.98444383531733
False,flute,96,78,47.99991999999987,49.084442001983994
False,flute,96,71,49.142775238095105,49.41301288293637
False,flute,96,73,49.42848904761891,49.69872669246018
False,flute,96,74,49.714202857142716,49.98444050198398
False,flute,96,76,49.99991666666652,50.27015431150779
True,flute,96,78,50.28563047619033,51.098724359126834
False,flute,96,74,51.14277190476175,51.41300954960302
True,flute,96,78,51.42848571428556,52.241579597222064
True,flute,96,74,52.28562714285698,52.55586478769825
False,flute,96,78,52.57134095238079,53.38443483531729
False,flute,96,71,53.42848238095221,53.69872002579348
True,flute,96,74,53.71419619047602,53.98443383531728
False,flute,96,71,53.99990999999982,54.27014764484109
False,flute,96,66,54.28562380952363,54.555861454364894
False,flute,96,74,54.57133761904743,54.8415752638887
True,flute,96,71,54.85705142857124,55.941573430555366
